Country,Year,Agricultural land (% of land area),Agricultural land (sq. km),Arable land (hectares),Crop production index (2014-2016 = 100),Average precipitation in depth (mm per year),Land area (sq. km),"Food production index (gross, 1999-2001 = 100)","Pesticides imports (FAO, current US$)","Agricultural machinery, tractors per 100 sq. km of arable land",Agriculture production index (1999-2001 = 100),Fertilizer consumption (kilograms per hectare of arable land),"Agriculture, forestry, and fishing, value added (% of GDP)","Agricultural population (FAO, number)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Economically active population in agriculture, female (FAO, number)","Economically active population in agriculture, male (FAO, number)"
Tanzania,1988-01-01,36.1255362384285,320000.0,9000000.0,32.16,1071.0,885800.0,57.35,25000000.0,8.10555555555556,58.96,4.57677777777778,,19824000.0,,5339000.0,4576000.0
Tanzania,1989-01-01,36.1255362384285,320000.0,9000000.0,34.34,1071.0,885800.0,61.13,23000000.0,8.14444444444444,62.13,4.92222222222222,,20411000.0,,5509000.0,4715000.0
Tanzania,1990-01-01,35.2110973131632,311899.9,9000000.0,35.23,1071.0,885800.0,62.24,18000000.0,8.18333333333333,63.75,5.2,42.0469415295422,21035000.0,,5694000.0,4860000.0
Tanzania,1991-01-01,35.631056671935,315619.9,9003000.0,36.51,1071.0,885800.0,63.07,17000000.0,8.2194823947573,65.74,5.51804953904254,43.8551818925813,21634000.0,84.48772,5879000.0,5010000.0
Tanzania,1992-01-01,36.0510160307067,319339.9,8800000.0,35.66,1071.0,885800.0,61.43,16000000.0,8.44886363636364,64.05,5.44579545454545,44.7048569288652,22261000.0,84.57672,6066000.0,5171000.0
Tanzania,1993-01-01,36.4709753894784,323059.9,8900000.0,35.33,1071.0,885800.0,62.47,15000000.0,8.39325842696629,64.44,4.07865168539326,44.8248544220463,22898000.0,84.61955,6257000.0,5334000.0
Tanzania,1994-01-01,36.8909347482502,326779.9,8900000.0,34.01,1071.0,885800.0,61.05,14000000.0,8.42696629213483,62.48,4.03370786516854,41.5849633754367,23517000.0,84.6348,6443000.0,5491000.0
Tanzania,1995-01-01,37.3108941070219,330499.9,8900000.0,36.94,1071.0,885800.0,65.72,16856000.0,8.45505617977528,68.06,3.03370786516854,43.6503559013408,24100000.0,84.61526,6619000.0,5636000.0
Tanzania,1996-01-01,37.7308534657936,334219.9,9000000.0,38.66,1071.0,885800.0,66.18,13723000.0,9.42222222222222,68.75,3.46822222222222,44.0136032032767,24643000.0,84.46139,6782000.0,5764000.0
Tanzania,1997-01-01,38.0480921201174,337030.0,8908000.0,36.54,1071.0,885800.0,63.37,10158000.0,11.7141894925909,65.69,4.48810058374495,42.6019021320267,25152000.0,84.29486,6934000.0,5882000.0
Tanzania,1998-01-01,38.1575976518401,338000.0,8725000.0,39.43,1071.0,885800.0,69.23,13162000.0,14.2005730659026,70.9,3.53650429799427,26.5490803322781,25642000.0,84.0506,7077000.0,5992000.0
Tanzania,1999-01-01,38.2704899525852,339000.0,8700000.0,39.06,1071.0,885800.0,71.67,13980000.0,16.4885057471264,73.24,2.41149425287356,26.4322989736632,26132000.0,83.59936,7218000.0,6096000.0
Tanzania,2000-01-01,38.3833822533303,340000.0,8600000.0,38.87,1071.0,885800.0,69.71,14542000.0,18.953488372093,71.07,2.60511627906977,26.2082588660115,26640000.0,83.08018,7362000.0,6195000.0
Tanzania,2001-01-01,38.4962745540754,341000.0,8530000.0,43.28,1071.0,885800.0,75.62,15378000.0,21.400937866354,77.79,0.923094958968347,25.8002891149191,27168000.0,82.29013,7509000.0,6290000.0
Tanzania,2002-01-01,38.6091668548205,342000.0,8600000.0,55.0,1071.0,885800.0,94.15,13495000.0,24.6593023255814,94.16,3.69976744186047,25.1630822504258,27712000.0,80.62724,7671000.0,6404000.0
Tanzania,2003-01-01,38.6881914653421,342700.0,8540000.0,46.08,1071.0,885800.0,85.27,17990000.0,,85.63,4.45550351288056,24.9107254007848,28276000.0,78.89696,7838000.0,6522000.0
Tanzania,2004-01-01,39.2380898622714,347571.0,9097100.0,56.06,1071.0,885800.0,97.82,16124000.0,,98.05,5.52340855877148,25.6969763323593,28860000.0,76.8834,8014000.0,6644000.0
Tanzania,2005-01-01,39.8670128697223,353142.0,9654200.0,56.33,1071.0,885800.0,95.9,18148000.0,,97.39,5.78173230303909,24.6488410840254,29467000.0,74.51484,8198000.0,6773000.0
Tanzania,2006-01-01,40.4959358771732,358713.0,10211300.0,61.12,1071.0,885800.0,106.28,21003000.0,,104.56,5.12735890630968,23.6693107280674,30096000.0,72.17854,8391000.0,6912000.0
Tanzania,2007-01-01,41.1135696545496,364184.0,10768400.0,63.0,1071.0,885800.0,105.54,19263000.0,,104.99,4.70970617733368,23.2454882365156,30740000.0,71.37713,8583000.0,7092000.0
Tanzania,2008-01-01,41.7412508466923,369744.0,11325700.0,63.54,1071.0,885800.0,106.08,45293100.0,,105.79,4.67662042964232,24.7654938766035,31418000.0,71.18301,8799000.0,7253000.0
Tanzania,2009-01-01,41.9809212011741,371867.0,11507100.0,65.1,1071.0,885800.0,109.87,41589100.0,,108.93,7.51996593407548,26.0351903598507,32124000.0,70.72587,9028000.0,7425000.0
Tanzania,2010-01-01,42.2205915556559,373990.0,11688500.0,76.41,1071.0,885800.0,125.7,38974600.0,,123.97,8.72010950934679,25.5824068871018,32856000.0,70.25407,9271000.0,7608000.0
Tanzania,2011-01-01,42.4602619101377,376113.0,11869900.0,84.0,1071.0,885800.0,129.28,40647110.0,,129.58,8.91877774875947,24.9768644464588,33615000.0,69.64146,9527000.0,7802000.0
Tanzania,2012-01-01,42.3318965906525,374975.94,12051300.0,87.84,1071.0,885800.0,,,,,8.6888551442583,26.5509265207861,34399000.0,69.36733,9797000.0,8008000.0
Tanzania,2013-01-01,42.9396026191014,380359.0,12232700.0,95.52,1071.0,885800.0,,,,,12.3800313912709,26.7908679172376,,68.70484,,
Tanzania,2014-01-01,43.1792729735832,382482.0,12414100.0,99.9,1071.0,885800.0,,,,,9.68271964943089,25.8025774475571,,68.05038,,
Tanzania,2015-01-01,43.418943328065,384605.0,12595500.0,104.41,1071.0,885800.0,,,,,9.5554039140963,26.745885729563,,67.5038,,
Tanzania,2016-01-01,43.6586136825469,386728.0,12776900.0,95.69,1071.0,885800.0,,,,,13.3178376601523,27.4441425717754,,66.88446,,
Tanzania,2017-01-01,43.8982840370287,388851.0,12958300.0,96.86,1071.0,885800.0,,,,,12.6263491353032,28.7630957439794,,66.34439,,
Tanzania,2018-01-01,44.1379543915105,390974.0,13139700.0,103.51,1071.0,885800.0,,,,,16.2927464097354,27.868599477377,,65.76806,,
Tanzania,2019-01-01,44.3776247459923,393097.0,13321100.0,104.94,1071.0,885800.0,,,,,16.045010547177,26.5943119516018,,65.07989,,
Tanzania,2020-01-01,44.6163919620682,395212.0,13502500.0,106.03,1071.0,885800.0,,,,,16.4433475282355,25.254901665343,,64.8265,,
Tanzania,2021-01-01,,,,104.84,,,,,,,,24.7884506158783,,64.26571,,
Tanzania,2022-01-01,,,,,,,,,,,,24.2690328195345,,,,
Uganda,1960-01-01,,,,,,,,,,,,49.8748606120679,,,,
Uganda,1961-01-01,45.1328762324208,90180.0,3150000.0,43.36,1180.0,199810.0,33.15,338000.0,1.66666666666667,34.87,0.825396825396825,49.9228420707764,,,,
Uganda,1962-01-01,45.6133326660327,91140.0,3200000.0,44.06,1180.0,199810.0,33.36,529000.0,1.65625,34.39,0.84375,49.1808253843748,,,,
Uganda,1963-01-01,46.3340173164506,92580.0,3269000.0,49.85,1180.0,199810.0,35.97,1577000.0,1.65188130926889,38.38,0.978892627714897,47.5129212741544,,,,
Uganda,1964-01-01,49.4119413442771,98730.0,3785000.0,51.66,1180.0,199810.0,36.75,1219000.0,1.42668428005284,39.46,0.95112285336856,47.2433981066268,,,,
Uganda,1965-01-01,49.4019318352435,98710.0,3768000.0,44.43,1180.0,199810.0,32.47,751000.0,1.53662420382166,36.2,1.15817409766454,49.0661601772713,,,,
Uganda,1966-01-01,49.4719983984786,98850.0,3776000.0,46.41,1180.0,199810.0,33.78,1161000.0,2.18220338983051,37.23,1.39618644067797,48.0332829046899,,,,
Uganda,1967-01-01,49.4870126620289,98880.0,3772000.0,54.66,1180.0,199810.0,39.54,1387000.0,2.49204665959703,42.48,1.00106044538706,45.8387610363294,,,,
Uganda,1968-01-01,49.6721885791502,99250.0,3780000.0,58.22,1180.0,199810.0,43.05,1881000.0,2.77777777777778,44.33,1.25026455026455,44.4264507422402,,,,
Uganda,1969-01-01,49.79730744207,99500.0,3780000.0,67.21,1180.0,199810.0,46.78,1802000.0,3.0952380952381,50.76,1.20899470899471,45.3695938660597,,,,
Uganda,1970-01-01,49.9474500775737,99800.0,3780000.0,85.07,1180.0,199810.0,60.25,2180000.0,3.38624338624339,61.87,1.85185185185185,51.028120484606,,,,
Uganda,1971-01-01,50.1976878034132,100300.0,3800000.0,82.1,1180.0,199810.0,59.09,2110000.0,3.68421052631579,60.03,2.13157894736842,54.0452435048899,,,,
Uganda,1972-01-01,50.5480206195886,101000.0,3850000.0,83.38,1180.0,199810.0,60.37,2047000.0,3.92207792207792,61.64,1.99896103896104,54.4976525821596,,,,
Uganda,1973-01-01,50.9484009809319,101800.0,3900000.0,84.64,1180.0,199810.0,60.17,2970000.0,4.17948717948718,61.56,1.84282051282051,58.5965778216519,,,,
Uganda,1974-01-01,51.3688003603423,102640.0,3950000.0,89.45,1180.0,199810.0,64.21,3076000.0,4.4126582278481,63.89,0.911392405063291,60.4877054747996,,,,
Uganda,1975-01-01,52.0844802562434,104070.0,4025000.0,94.61,1180.0,199810.0,69.04,3029000.0,4.30062111801242,68.03,0.419627329192547,70.6159352043699,,,,
Uganda,1976-01-01,52.740103097943,105380.0,4072000.0,86.48,1180.0,199810.0,65.29,1549000.0,4.06679764243615,63.53,0.406679764243615,71.8710415560005,,,,
Uganda,1977-01-01,52.740103097943,105380.0,4023000.0,86.6,1180.0,199810.0,65.61,2000000.0,5.16032811334825,63.54,0.273427790206314,73.2872596153846,,,,
Uganda,1978-01-01,53.100445423152,106100.0,4080000.0,85.95,1180.0,199810.0,66.44,2300000.0,,63.76,0.0735294117647059,73.6553731182409,,,,
Uganda,1979-01-01,53.100445423152,106100.0,4080000.0,60.11,1180.0,199810.0,49.2,2500000.0,,47.43,,65.2177978284499,,,,
Uganda,1980-01-01,53.4507782393274,106800.0,4080000.0,59.31,1180.0,199810.0,47.57,2700000.0,,46.75,0.196078431372549,71.7630422381308,10922000.0,,2447000.0,2499000.0
Uganda,1981-01-01,53.8511586006706,107600.0,4120000.0,63.86,1180.0,199810.0,52.29,2200000.0,,50.65,0.145631067961165,58.3264787257908,11221000.0,,2514000.0,2565000.0
Uganda,1982-01-01,54.2515389620139,108400.0,4180000.0,71.15,1180.0,199810.0,55.92,2400000.0,,55.15,,50.2411021814007,11527000.0,,2582000.0,2635000.0
Uganda,1983-01-01,56.5537260397378,113000.0,4600000.0,74.45,1180.0,199810.0,58.78,2500000.0,,58.18,,53.0575807171552,11849000.0,,2657000.0,2704000.0
Uganda,1984-01-01,57.5546769430959,115000.0,4800000.0,69.45,1180.0,199810.0,55.3,2700000.0,,54.91,0.104166666666667,49.7566802991231,12194000.0,,2730000.0,2785000.0
Uganda,1985-01-01,58.055152394775,116000.0,4900000.0,71.19,1180.0,199810.0,56.6,3000000.0,,56.11,0.0408163265306122,48.375717866593,12567000.0,,2808000.0,2875000.0
Uganda,1986-01-01,59.1411841249187,118170.0,5000000.0,72.76,1180.0,199810.0,56.1,3100000.0,,55.59,0.0776,53.0979734447245,12972000.0,,2895000.0,2969000.0
Uganda,1987-01-01,59.1411841249187,118170.0,5000000.0,77.07,1180.0,199810.0,59.22,3200000.0,,58.38,0.235,54.7544975282531,13406000.0,,2992000.0,3067000.0
Uganda,1988-01-01,59.1411841249187,118170.0,5000000.0,80.39,1180.0,199810.0,62.68,3500000.0,,61.32,0.0262,54.2743958976549,13862000.0,,3098000.0,3162000.0
Uganda,1989-01-01,59.3663980781743,118620.0,5000000.0,84.85,1180.0,199810.0,66.98,3600000.0,,66.06,0.071,54.376227755144,14326000.0,,3203000.0,3260000.0
Uganda,1990-01-01,59.8668735298534,119620.0,5000000.0,86.82,1180.0,199810.0,70.63,3300000.0,,68.69,0.0384,53.282907395037,14793000.0,,3309000.0,3356000.0
Uganda,1991-01-01,60.2172063460287,120320.0,5020000.0,86.95,1180.0,199810.0,72.04,3500000.0,,70.48,0.239043824701195,49.3725406407326,15231000.0,72.71319,3406000.0,3446000.0
Uganda,1992-01-01,60.3173014363645,120520.0,5040000.0,85.02,1180.0,199810.0,71.62,3000000.0,,69.49,0.158730158730159,48.2029434921098,15668000.0,72.75013,3500000.0,3535000.0
Uganda,1993-01-01,60.4674440718683,120820.0,5040000.0,91.14,1180.0,199810.0,75.59,3000000.0,,74.06,0.436507936507937,48.2848821835563,16103000.0,72.25244,3595000.0,3620000.0
Uganda,1994-01-01,60.5675391622041,121020.0,5060000.0,92.7,1180.0,199810.0,74.21,4000000.0,,73.54,0.375494071146245,46.1698486683772,16534000.0,72.18,3687000.0,3703000.0
Uganda,1995-01-01,60.6676342525399,121220.0,5060000.0,96.61,1180.0,199810.0,77.91,7000000.0,,76.49,0.256916996047431,45.2953876100708,16964000.0,71.41171,3782000.0,3780000.0
Uganda,1996-01-01,60.9178719783795,121720.0,5060000.0,95.79,1180.0,199810.0,74.32,11167000.0,,75.07,0.118577075098814,41.0372015173252,17390000.0,70.70533,3871000.0,3856000.0
Uganda,1997-01-01,60.9178719783795,121720.0,5060000.0,96.56,1180.0,199810.0,76.07,12000000.0,,75.25,0.118577075098814,38.1199597496033,17812000.0,70.48328,3952000.0,3938000.0
Uganda,1998-01-01,61.2682047945548,122420.0,5080000.0,104.26,1180.0,199810.0,82.6,13838000.0,,82.07,0.695866141732283,38.2510485122684,18238000.0,70.1482,4035000.0,4021000.0
Uganda,1999-01-01,61.3682998848906,122620.0,5100000.0,109.82,1180.0,199810.0,86.4,9511000.0,,87.71,0.878235294117647,34.7859787484548,18678000.0,69.51082,4125000.0,4106000.0
Uganda,2000-01-01,62.6194885140884,125120.0,5300000.0,110.86,1180.0,199810.0,89.54,9441000.0,,88.49,1.25264150943396,27.5091068813608,19138000.0,69.4983,4221000.0,4199000.0
Uganda,2001-01-01,63.1199639657675,126120.0,5400000.0,118.26,1180.0,199810.0,94.39,6214000.0,,94.23,1.07407407407407,27.8502414792568,19620000.0,69.32254,4322000.0,4307000.0
Uganda,2002-01-01,64.1209148691257,128120.0,5600000.0,122.91,1180.0,199810.0,98.06,7873000.0,,99.01,1.33267857142857,23.4334280035322,20121000.0,68.62387,4430000.0,4422000.0
Uganda,2003-01-01,65.622341224163,131120.0,5850000.0,122.5,1180.0,199810.0,101.01,10716000.0,,100.78,1.59504273504273,24.5070225782703,20639000.0,68.6983,4542000.0,4548000.0
Uganda,2004-01-01,66.3730544016816,132620.0,5950000.0,121.96,1180.0,199810.0,100.83,10931000.0,,101.08,1.47193277310924,21.6703526423589,21171000.0,72.1582,4661000.0,4676000.0
Uganda,2005-01-01,66.3730544016816,132620.0,5950000.0,120.14,1180.0,199810.0,99.78,13894000.0,,100.17,0.967394957983193,25.0749361342896,21714000.0,75.30402,4783000.0,4810000.0
Uganda,2006-01-01,67.3777588709274,134627.5,6100000.0,117.55,1180.0,199810.0,99.4,3000.0,,98.74,1.2544262295082,24.0349329838703,22265000.0,74.5702,4908000.0,4946000.0
Uganda,2007-01-01,68.3824633401732,136635.0,6250000.0,122.39,1180.0,199810.0,101.67,20511000.0,,102.04,1.19952,22.2781136787637,22827000.0,74.20991,5050000.0,5095000.0
Uganda,2008-01-01,69.6374055352585,139142.5,6450000.0,88.73,1180.0,199810.0,104.34,30715000.0,,105.8,2.94201550387597,21.384598562648,23396000.0,74.00223,5186000.0,5243000.0
Uganda,2009-01-01,70.6421100045043,141150.0,6600000.0,93.08,1180.0,199810.0,109.39,22110300.0,,109.86,2.08272727272727,34.8728599371274,23972000.0,73.78562,5326000.0,5394000.0
Uganda,2010-01-01,71.1400359066427,142650.0,6750000.0,95.82,1180.0,200520.0,111.11,32575500.0,,111.49,1.71940740740741,32.8680090776617,24554000.0,71.31864,5467000.0,5549000.0
Uganda,2011-01-01,71.6387392778775,143650.0,6850000.0,96.22,1180.0,200520.0,114.99,,,115.09,1.76175182481752,28.9692474775701,25139000.0,68.79872,5611000.0,5706000.0
Uganda,2012-01-01,71.8880909634949,144150.0,6900000.0,96.0,1180.0,200520.0,,,,,2.12519275362319,27.1772577482006,25727000.0,66.13567,5755000.0,5866000.0
Uganda,2013-01-01,71.8880909634949,144150.0,6900000.0,98.95,1180.0,200520.0,,,,,2.4417,26.0303237397871,,71.91687,,
Uganda,2014-01-01,71.8880909634949,144150.0,6900000.0,103.15,1180.0,200520.0,,,,,1.81999565217391,24.8199759348937,,68.46802,,
Uganda,2015-01-01,71.8880909634949,144150.0,6900000.0,104.94,1180.0,200520.0,,,,,1.58690869565217,23.4723696933806,,67.8169,,
Uganda,2016-01-01,71.8880909634949,144150.0,6900000.0,91.92,1180.0,200520.0,,,,,1.91084782608696,22.66032278688,,66.78003,,
Uganda,2017-01-01,71.8880909634949,144150.0,6900000.0,105.08,1180.0,200520.0,,,,,2.06208985507246,23.4588353826026,,65.09868,,
Uganda,2018-01-01,71.8880909634949,144150.0,6900000.0,103.86,1180.0,200520.0,,,,,3.29568985507246,23.2502935422441,,64.28019,,
Uganda,2019-01-01,71.8880909634949,144150.0,6900000.0,122.71,1180.0,200520.0,,,,,3.29568985507246,22.9455088069225,,63.51083,,
Uganda,2020-01-01,71.8880909634949,144150.0,6900000.0,139.67,1180.0,200520.0,,,,,2.44235507246377,23.9290337204387,,63.47708,,
Uganda,2021-01-01,,,,133.51,,,,,,,,23.8418038271498,,62.91655,,
Uganda,2022-01-01,,,,,,,,,,,,24.0609380133746,,,,
World,1960-01-01,,,,,,,,,,,,,,,,
World,1961-01-01,34.5530803176278,44790648.165,,,,129629034.469,,,98.5320775842169,,,,,,,
World,1962-01-01,34.6181113700023,44874940.035,,,,129629014.469,,,102.370808556086,,,,,,,
World,1963-01-01,34.7020267844905,44983721.802,,,,129629024.469,,,105.64396731027,,,,,,,
World,1964-01-01,34.7758087100273,45079364.216,,,,129629024.469,,,109.45104986996,,,,,,,
World,1965-01-01,34.8712522948418,45203082.83,,,,129629014.469,,,112.559383953168,,,,,,,
World,1966-01-01,34.935278676142,45286075.777,,,,129629004.469,,,123.412138351677,,,,,,,
World,1967-01-01,35.0120072408213,45385534.359,,,,129628994.469,,,126.419779458084,,,,,,,
World,1968-01-01,35.2702425356836,45720277.331,,,,129628984.469,,,128.387173342345,,,,,,,
World,1969-01-01,35.346484100992,45819108.109,,,,129628984.469,,,130.428257813544,,,10.24554735055,,,,
World,1970-01-01,35.2470903683684,45690262.005,,,,129628974.469,,,132.595953751496,,,9.81014396675162,,,,
World,1971-01-01,35.3563679242251,45831913.287,,,,129628964.469,,,136.859823124616,,,9.318467012906,,,,
World,1972-01-01,35.4340597145756,45932588.52,,,,129628864.469,,,141.154748757519,,,8.99069398919192,,,,
World,1973-01-01,35.5490081083488,46081569.347,,,,129628794.469,,,145.717692805324,,,9.29583087444317,,,,
World,1974-01-01,35.6177727548267,46170540.375,,,,129628324.469,,,151.367068316299,,,9.26809366744723,,,,
World,1975-01-01,35.6871957415562,46260346.302,,,,129627804.469,,,156.40365663224,,68.1405525242754,8.96372183530597,,,,
World,1976-01-01,35.6896915186733,46263506.562,,,,129627594.469,,,160.089356367533,,71.9038279096477,8.39618865217692,,,,
World,1977-01-01,35.6939875595868,46269025.423,,,,129627454.469,,,165.598562181437,,77.771685907585,8.33145519791449,,,,
World,1978-01-01,35.819267193153,46431421.584,,,,129627454.469,,,171.01309008376,,83.3590302032591,7.45777970198812,,,,
World,1979-01-01,35.876314497511,46505355.911,,,,129627414.469,,,174.842136081593,,88.4052665721446,7.42483438723004,,,,
World,1980-01-01,35.9905703938295,46653365.118,,,,129627144.469,,,181.099837043283,,90.2708145693229,6.99599730997793,,,,
World,1981-01-01,36.0054949829676,46672740.165,,,,129627224.469,,,184.730615433432,,89.1520237473091,7.0499720053791,,,,
World,1982-01-01,36.1148464332122,46814405.793,,,,129626994.469,,,187.352074290895,,88.0328470711274,7.1150439551757,,,,
World,1983-01-01,36.1745897774595,46891834.52,,,,129626954.469,,,190.379181018772,,93.0389756545572,6.97070000864982,,,,
World,1984-01-01,36.4053993971208,47190482.747,,,,129625465.469,,,191.396376515495,,96.826632457232,6.87776136760209,,,,
World,1985-01-01,36.6403461612741,47494995.745,,,,129625365.469,,,194.241345490034,,92.679585486019,6.71611186054014,,,,
World,1986-01-01,36.6663225919229,47528704.322,,,,129625465.469,,,197.473422041049,,94.5551527420617,6.02798840095309,,,,
World,1987-01-01,36.8059960925839,47709719.229,,,,129625365.469,,,201.326132778716,,98.8182229754585,5.51149398200348,,,,
World,1988-01-01,36.9404381488157,47883985.856,,,,129625355.469,,,203.349656309537,,104.422992499315,5.30342779112908,,,,
World,1989-01-01,37.0320951497069,48002429.484,,,,129624365.469,,,206.092193323659,,104.762043677251,5.23113228138783,,,,
World,1990-01-01,37.1207367246764,48117330.111,,,,129624365.469,,,,,103.119414795141,5.10061234484614,,,,
World,1991-01-01,37.1519903266253,48157883.102,,,,129624475.469,,,,,102.788797879391,4.61833302783431,,43.4218070205296,,
World,1992-01-01,37.1895386803779,48206562.205,,,,129624495.469,,,188.662741800632,,93.7603919095763,4.078328022397,,43.1338983926376,,
World,1993-01-01,37.0651973872474,48043997.603,,,,129620749.469,,,190.145680039552,,89.4304826719297,3.85236770475585,,42.3421370420814,,
World,1994-01-01,37.2282869075274,48251017.7,,,,129608992.469,,,192.143341740464,,92.090637104036,3.88940742556253,,41.5929736736697,,
World,1995-01-01,37.2040191564869,48218489.44,,,,129606102.469,,,193.530200293585,,97.4226880079283,3.83757858919811,,40.8664108876769,,
World,1996-01-01,37.2670150144433,48299966.03,,,,129605647.469,,,195.507456075432,,100.602396969094,3.95918425607369,,40.1705886918428,,
World,1997-01-01,37.402532253653,48501538.25,,,,129674987.469,,,196.822591365426,,102.910630443076,3.84756683176675,,39.789477669191,,
World,1998-01-01,37.5100273853695,48631167.39,,,,129648955.469,,,199.447793688612,,103.25569326764,3.71967715735734,,39.869135657863,,
World,1999-01-01,37.5323217336759,48662619.36,,,,129655743.469,,,,,104.957053167386,3.51219897586779,,39.8633895382927,,
World,2000-01-01,37.5515716382018,48709741.73,,,,129714765.929,,,,,101.627634835764,3.38315572387826,,39.7290923784707,,
World,2001-01-01,37.568890667337,48731763.742,,,,129713592.129,,,,,103.709940255774,3.3700561965929,,39.3421182256972,,
World,2002-01-01,37.4798191569315,48615402.999,,,,129711396.355,,,,,107.706421882157,3.32986811058806,,39.0185314578075,,
World,2003-01-01,37.3570409135281,48458808.543,,,,129718522.945,,,,,110.79108825344,3.31770931126213,,38.5176030084731,,
World,2004-01-01,37.0131145073422,48066913.708,,,,129865065.628,,,,,116.082416242991,3.35850647294624,,37.3574086678574,,
World,2005-01-01,37.0638041570258,48133757.712,,,,129867807.17,,,,,116.402699534517,3.23259999907278,,36.4297906361703,,
World,2006-01-01,37.057093884862,48124627.617,,,,129866686.132,,,,,120.125812558917,3.21335668015872,,35.377356158646,,
World,2007-01-01,36.9963979403199,48045719.921,,,,129866459.145,,,,,125.599685034556,3.38456191126666,,34.4366406163153,,
World,2008-01-01,36.9025954255533,47918042.426,,,,129850579.564,,,,,117.973923366845,3.55070966706169,,33.8772572378436,,
World,2009-01-01,36.8723876745103,47878243.002,,,,129849021.405,,,,,119.175048513791,3.68228611912775,,33.3822322871293,,
World,2010-01-01,36.8777994590559,47886146.95,,,,129851399.26,,,,,130.837507708728,3.87775724689302,,32.7350859453674,,
World,2011-01-01,37.0263762733508,48079266.13,,,,129851964.984,,,,,135.14621030455,3.98495330999849,,31.8045081197689,,
World,2012-01-01,36.6293672225926,47609169.806,,,,129975978.775,,,,,132.215631041874,4.01958952264801,,30.9346851760091,,
World,2013-01-01,36.5582813018637,47516127.953,,,,129974207.656,,,,,134.714390408176,4.15301761335961,,30.0709469486856,,
World,2014-01-01,36.5509717780437,47506401.292,,,,129973588.775,,,,,138.029987331397,4.13805565493503,,29.1503718088066,,
World,2015-01-01,36.3606110051761,47260304.816,,,,129977222.385,,,,,136.447650971061,4.22463664922594,,28.5305468501807,,
World,2016-01-01,36.3363929546631,47232387.379,,,,129987020.855,,,,,137.477210280537,4.17906580868998,,28.0134108422211,,
World,2017-01-01,36.6166649290419,47594035.118,,,,129979735.26,,,,,141.175210630513,4.14642124649743,,27.4958244398706,,
World,2018-01-01,36.4987362570507,47441011.016,,,,129980445.879,,,,,139.664686376786,3.95174740248776,,26.8724379790595,,
World,2019-01-01,36.5113073576613,47457328.403,,,,129980384.217,,,,,138.390283004273,4.01324155824784,,26.3881717915251,,
World,2020-01-01,36.458840823954,47388929.172,,,,129979826.521,,,,,146.402488314517,4.35248879941639,,26.9497072779351,,
World,2021-01-01,,,,,,,,,,,,4.30409342076629,,26.4191469325414,,
World,2022-01-01,,,,,,,,,,,,4.32932739177812,,,,
